is_testdata,Material Composition,EnergyAboveHull (meV/atom),Coeficient of Thermal Expansion (10^-6 K-1)_AB_avg,Asite_HHIp_min,host_Bsite0_IsFCC,Asite_HHIp_weighted_avg, BP (K)_AB_avg,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_max,host_Bsite0_Group,Asite_Ionic Radius (angstroms)_range,Bsite_IsFCC_weighted_avg,MendeleevNumber_AB_avg,Asite_HHIr_min,Bsite_NUnfilled_weighted_avg,BCCenergy_pa_AB_avg,Bsite_Electro-  negativity_max,Asite_electrical conductivity_max,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,host_Bsite0_NUnfilled,Bsite_NUnfilled_min,Asite_GSenergy_pa_max,host_Bsite0_NdUnfilled,Heat of Vaporization_AB_avg,Asite_ BP (K)_weighted_avg,Bsite_Group_max,Second Ionization Potential  (V)_AB_avg,At. Radius   (angstroms)_AB_avg,Asite_shannon_radii_range,Asite_BCCenergydiff_min,Asite_HHIr_weighted_avg,Bsite_Group_weighted_avg,Asite_ BP (K)_max,host_Bsite0_At. Radius   (angstroms),num_of_atoms_host_Asite0,Bsite_IsBCC_weighted_avg,HHIp_AB_avg,Bsite_NdUnfilled_weighted_avg,Bsite_NdValence_weighted_avg,BCCfermi_AB_ratio,Asite_NUnfilled_max,Bsite_Heat of Vaporization_weighted_avg,Asite_BCCenergy_pa_max,Asite_BCCvolume_pa_range,MendeleevNumber_AB_ratio,num_of_atoms_host_Bsite0,host_Bsite0_NdValence,Bsite_BCCvolume_pa_max,Bsite_IsFCC_max,Asite_IsRareEarth_max,BCCenergydiff_AB_diff,Asite_heat of fusion_min,GSenergy_pa_AB_avg,Bsite_BCCfermi_weighted_avg,Atomic Radius (Å)_AB_avg,Bsite_Most stable oxidation State_range,Asite_Ionic Radius (angstroms)_min,Asite_MendeleevNumber_min,BCCfermi_AB_avg,num_of_atoms_host_Asite0,Electron Affinity (kJ/mol)_AB_avg,heat of fusion_AB_diff,Bsite_thermal conductivity_max,Bsite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,Asite_electrical conductivity_weighted_avg,First Ionization Potential (V)_AB_avg,Asite_ICSDVolume_range,Electro-  negativity_AB_diff,Bsite_NdValence_max,host_Bsite0_BCCenergy_pa,num_of_atoms_host_Bsite0,Asite_NUnfilled_weighted_avg,Asite_thermal conductivity_max
0,Ba8Nb7Co1O24,45.07319863,14.30625,300,0,300,3429.5,20.6,5,0,0,28.6875,230,6.5,-5.81384471,1.88,2.8,20.6,7,3,-1.92352226,6,395.35,2078,9,12.33325,2.394375,0,0,230,5.5,2078,2.08,8,0.875,522.06875,5.625,4.375,0.316344202,0,650.5,-1.92352226,0,0.186046512,7,4,18.18,0,0,-0.006268911,8.01,-5.820113621,5.056646154,1.8135,3,1.42,9,3.328143422,8,20.375,-8.775625,100,8.0125,2.8,6.10725,0,-0.3725,7,-10.09332153,7,0,18.4
0,Ba8Nb7Fe1O24,25.66391325,14.23125,300,0,300,3422,20.6,5,0,0,28.5,230,6.625,-5.895432072,1.83,2.8,20.6,7,4,-1.92352226,6,393.8625,2078,8,12.27825,2.3975,0,0,230,5.375,2078,2.08,8,1,536.875,5.75,4.25,0.313930127,0,647.525,-1.92352226,0,0.1875,7,4,18.18,0,0,0,8.01,-5.895432072,5.09553099,1.81275,2,1.42,9,3.34758584,8,17.5,-8.62625,80.2,7.8625,2.8,6.107875,0,-0.369375,6,-10.09332153,7,0,18.4
0,Ba8Nb7Ni1O24,74.77205304,14.33125,300,0,300,3420.875,20.6,5,0,0.125,28.875,230,6.375,-5.717535489,1.91,2.8,20.6,7,2,-1.92352226,6,395.6125,2078,10,12.4025,2.39125,0,0,230,5.625,2078,2.08,8,0.875,528.125,5.5,4.5,0.324729697,0,651.025,-1.92352226,0,0.184615385,7,4,18.18,1,0,-0.006699096,8.01,-5.724234585,4.926068375,1.8130625,3,1.42,9,3.262854533,8,22.9375,-8.83875,90.7,8.0625,2.8,6.0931875,0,-0.374375,8,-10.09332153,7,0,18.4
0,Ba8Nb8O24,7.667046,13.95,300,0,300,3546.5,20.6,5,0,0,28,230,7,-6.008421895,1.6,2.8,20.6,7,7,-1.92352226,6,415.15,2078,5,12.162,2.42,0,0,230,5,2078,2.08,8,1,575,6,4,0.326335935,0,690.1,-1.92352226,0,0.191489362,8,4,18.18,0,0,0,8.01,-6.008421895,4.90182207,1.8245,0,1.42,9,3.25073138,8,22,-9.445,53.7,7.3,2.8,6.046,0,-0.355,4,-10.09332153,8,0,18.4
0,Ba8Ni4Co4O24,260.1297372,16.9,300,1,300,2576,20.6,10,0,0.5,34.25,230,2.5,-4.066567533,1.91,2.8,20.6,2,2,-1.92352226,2,257.8,2078,10,13.809,2.2025,0,0,230,9.5,2078,1.62,8,0,175.775,2.5,7.5,0.284729652,0,375.4,-1.92352226,0,0.151260504,4,8,10.44,1,0,-0.051872026,8.01,-4.118439559,5.618103625,1.73475,0,1.42,9,3.608872158,8,19.25,-4.3425,100,13.2,2.8,6.47975,0,-0.5025,8,-5.43913904,4,0,18.4
0,Ba8Ni6Co2O24,250.2520383,16.95,300,1,300,2558.75,20.6,10,0,0.75,34.625,230,2.25,-3.873949091,1.91,2.8,20.6,2,2,-1.92352226,2,258.325,2078,10,13.9475,2.19625,0,0,230,9.75,2078,1.62,8,0,187.8875,2.25,7.75,0.298610453,0,376.45,-1.92352226,0,0.149377593,6,8,10.44,1,0,-0.052732396,8.01,-3.926681487,5.356948068,1.733875,0,1.42,9,3.478294379,8,24.375,-4.46875,100,13.3,2.8,6.451625,0,-0.50625,8,-5.43913904,6,0,18.4
0,Ba8Ni7Co1O24,245.6924389,16.975,300,1,300,2550.125,20.6,10,0,0.875,34.8125,230,2.125,-3.777639871,1.91,2.8,20.6,2,2,-1.92352226,2,258.5875,2078,10,14.01675,2.193125,0,0,230,9.875,2078,1.62,8,0,193.94375,2.125,7.875,0.306071059,0,376.975,-1.92352226,0,0.148453608,7,8,10.44,1,0,-0.05316258,8.01,-3.830802451,5.226370289,1.7334375,0,1.42,9,3.413005489,8,26.9375,-4.531875,100,13.35,2.8,6.4375625,0,-0.508125,8,-5.43913904,7,0,18.4
0,Ba8Ni8O24,271.3193394,17,300,1,300,2541.5,20.6,10,0,1,35,230,2,-3.68133065,1.91,2.8,20.6,2,2,-1.92352226,2,258.85,2078,10,14.086,2.19,0,0,230,10,2078,1.62,8,0,200,2,8,0.313914016,0,377.5,-1.92352226,0,0.147540984,8,8,10.33,1,0,-0.053592765,8.01,-3.734923415,5.09579251,1.733,0,1.42,9,3.3477166,8,29.5,-4.595,90.7,13.4,2.8,6.4235,0,-0.51,8,-5.43913904,8,0,18.4
1,Ba8Os8O24,92.45610791,12.85,300,0,300,3689,20.6,8,0,0,33,230,4,-6.12794396,2.2,2.8,20.6,4,4,-1.92352226,4,383.9,2078,8,5.002,2.34,0,0,230,8,2078,1.92,8,0,152.75,4,6,0.182247007,0,627.6,-1.92352226,0,0.157894737,8,6,14.58,0,0,-0.444169165,8.01,-6.572113125,8.77732215,1.78,0,1.42,9,5.18848142,8,29,-10.64,87.6,5.1,2.8,6.956,0,-0.655,6,-10.33236566,8,0,18.4
0,Ba8Pd8O24,90.40683362,16.2,300,1,300,2659,20.6,10,0,1,35.5,230,0,-3.50726758,2.2,2.8,20.6,0,0,-1.92352226,0,266.75,2078,10,14.817,2.275,0,0,230,10,2078,1.79,8,0,310,0,10,0.308394838,0,393.3,-1.92352226,0,0.14516129,8,10,14.47,1,0,-0.023380835,8.01,-3.530648415,5.18698918,1.7975,0,1.42,9,3.393314935,8,4,-4.365,71.8,11.8,2.8,6.776,0,-0.655,10,-5.0910129,8,0,18.4
0,Ba8Pt8O24,156.6279303,14.7,300,1,300,3089,20.6,10,0,1,36,230,2,-3.924330125,2.28,2.8,20.6,2,2,-1.92352226,1,325.325,2078,10,14.2835,2.295,0,0,230,10,2078,1.83,8,0,425,1,9,0.20720488,0,510.45,-1.92352226,0,0.142857143,8,9,15.07,1,0,-0.051685845,8.01,-3.97601597,7.72009177,1.8,0,1.42,9,4.65986623,8,76.65,-5.825,71.6,8.8,2.8,7.106,0,-0.695,9,-5.92513799,8,0,18.4
0,Ba8Re8O24,158.2186323,13.4,300,0,300,3974,20.6,7,0,0,31.5,230,5,-7.012650155,1.9,2.8,20.6,5,5,-1.92352226,5,423.65,2078,7,5.002,2.365,0,0,230,7,2078,1.97,8,0,315,5,5,0.182885106,0,707.1,-1.92352226,0,0.166666667,8,5,14.8,0,0,-0.157624858,8.01,-7.170275013,8.74669745,1.795,0,1.42,9,5.17316907,8,-19,-12.52,47.9,6.2,2.8,6.546,0,-0.505,5,-12.10177805,8,0,18.4
0,Ba8Rh8O24,114.525327,14.4,300,1,300,3024,20.6,9,0,1,34,230,3,-4.416753085,2.28,2.8,20.6,3,3,-1.92352226,2,317.795,2078,9,14.042,2.295,0,0,230,9,2078,1.83,8,0,310,2,8,0.217082212,0,495.39,-1.92352226,0,0.152542373,8,8,13.94,1,0,-0.171830805,8.01,-4.58858389,7.36882436,1.7825,0,1.42,9,4.484232525,8,34,-6.875,150,8.2,2.8,6.336,0,-0.695,8,-6.90998391,8,0,18.4
0,Ba8Ru8O24,56.67383667,13.5,300,0,300,3251.5,20.6,8,0,0,32.5,230,4,-5.24722732,2.2,2.8,20.6,4,4,-1.92352226,3,353.985,2078,8,13.382,2.325,0,0,230,8,2078,1.89,8,0,310,3,7,0.182601542,0,567.77,-1.92352226,0,0.160714286,8,7,13.91,0,0,-0.311850595,8.01,-5.559077915,8.76028027,1.7725,0,1.42,9,5.17996048,8,29,-8.755,117,6.4,2.8,6.291,0,-0.655,7,-8.57093238,8,0,18.4
0,Ba8Ta1Fe7O24,54.29203205,15.85625,300,0,300,2719.6875,20.6,8,0,0,31.5625,230,4.375,-5.327373009,1.83,2.8,20.6,4,4,-1.92352226,4,269.06875,2078,8,12.08075,2.263125,0,0,230,7.625,2078,1.72,8,1,269.375,4.375,5.625,0.252924126,0,397.9375,-1.92352226,0,0.166281755,7,6,18.12,0,0,0,8.01,-5.327373009,6.324587195,1.7423125,2,1.42,9,3.962113943,8,-11.75,-4.2825,80.2,11.1125,2.8,6.54225,0,-0.449375,6,-8.28548436,7,0,18.4
1,Ba8Ta2Fe6O24,27.31353641,15.5125,300,0,300,2888.875,20.6,8,0,0,31.125,230,4.75,-5.550242708,1.83,2.8,20.6,4,4,-1.92352226,4,293.2875,2078,8,11.0695,2.28625,0,0,230,7.25,2078,1.72,8,1,268.75,4.75,5.25,0.258103103,0,446.375,-1.92352226,0,0.169014085,6,6,18.12,0,0,0,8.01,-5.550242708,6.19768096,1.754125,2,1.42,9,3.898660825,8,-9.5,-5.67,80.2,10.425,2.8,6.5435,0,-0.42875,6,-8.28548436,6,0,18.4
0,Ba8Ta4Co4O24,21.6105345,15.125,300,0,300,3257.25,20.6,5,0,0,31,230,5,-5.669632658,1.88,2.8,20.6,7,3,-1.92352226,7,347.675,2078,9,9.267,2.32,0,0,230,7,2078,2.09,8,0.5,208.275,5,5,0.276356207,0,555.15,-1.92352226,0,0.169811321,4,3,18.12,0,0,-0.025075644,8.01,-5.694708301,5.788329145,1.78075,3,1.42,9,3.693984918,8,6.5,-9.0425,100,9.65,2.8,6.5435,0,-0.4,7,-11.85139954,4,0,18.4
0,Ba8Ta4Fe4O24,0,14.825,300,0,300,3227.25,20.6,5,0,0,30.25,230,5.5,-5.995982105,1.83,2.8,20.6,7,4,-1.92352226,7,341.725,2078,8,9.047,2.3325,0,0,230,6.5,2078,2.09,8,1,267.5,5.5,4.5,0.269124509,0,543.25,-1.92352226,0,0.174757282,4,3,18.12,0,0,0,8.01,-5.995982105,5.94386849,1.77775,2,1.42,9,3.77175459,8,-5,-8.445,80.2,9.05,2.8,6.546,0,-0.3875,6,-11.85139954,4,0,18.4
1,Ba8Ta4Ni4O24,88.18349836,15.225,300,0,300,3222.75,20.6,5,0,0.5,31.75,230,4.5,-5.284395775,1.91,2.8,20.6,7,2,-1.92352226,7,348.725,2078,10,9.544,2.3075,0,0,230,7.5,2078,2.09,8,0.5,232.5,4.5,5.5,0.303766656,0,557.25,-1.92352226,0,0.165137615,4,3,18.12,1,0,-0.026796383,8.01,-5.311192158,5.26601803,1.779,3,1.42,9,3.43282936,8,16.75,-9.295,90.7,9.85,2.8,6.48725,0,-0.4075,8,-11.85139954,4,0,18.4
0,Ba8Ta6Co2O24,58.99391702,14.2875,300,0,300,3580.625,20.6,5,0,0,29.75,230,6,-6.278546779,1.88,2.8,20.6,7,3,-1.92352226,7,393.1375,2078,9,7.1345,2.3725,0,0,230,6,2078,2.09,8,0.75,236.6375,6,4,0.285024782,0,646.075,-1.92352226,0,0.178217822,6,3,18.12,0,0,-0.012537822,8.01,-6.291084601,5.612286348,1.802875,3,1.42,9,3.605963519,8,5.25,-11.51875,100,7.975,2.8,6.54725,0,-0.3525,7,-11.85139954,6,0,18.4
1,Ba8Ta6Fe2O24,121.5710071,14.1375,300,0,300,3565.625,20.6,5,0,0,29.375,230,6.25,-6.441721503,1.83,2.8,20.6,7,4,-1.92352226,7,390.1625,2078,8,7.0245,2.37875,0,0,230,5.75,2078,2.09,8,1,266.25,6.25,3.75,0.281129164,0,640.125,-1.92352226,0,0.180904523,6,3,18.12,0,0,0,8.01,-6.441721503,5.69005602,1.801375,2,1.42,9,3.644848355,8,-0.5,-11.22,80.2,7.675,2.8,6.5485,0,-0.34625,6,-11.85139954,6,0,18.4
0,Ba8Ta6Ni2O24,112.0035505,14.3375,300,0,300,3563.375,20.6,5,0,0.25,30.125,230,5.75,-6.085928338,1.91,2.8,20.6,7,2,-1.92352226,7,393.6625,2078,10,7.273,2.36625,0,0,230,6.25,2078,2.09,8,0.75,248.75,5.75,4.25,0.298935076,0,647.125,-1.92352226,0,0.175609756,6,3,18.12,1,0,-0.013398191,8.01,-6.099326529,5.35113079,1.802,3,1.42,9,3.47538574,8,10.375,-11.645,90.7,8.075,2.8,6.519125,0,-0.35625,8,-11.85139954,6,0,18.4
1,Ba8Ta7Co1O24,109.4739007,13.86875,300,0,300,3742.3125,20.6,5,0,0,29.125,230,6.5,-6.583003839,1.88,2.8,20.6,7,3,-1.92352226,7,415.86875,2078,9,6.06825,2.39875,0,0,230,5.5,2078,2.09,8,0.875,250.81875,6.5,3.5,0.289566251,0,691.5375,-1.92352226,0,0.182741117,7,3,18.12,0,0,-0.006268911,8.01,-6.58927275,5.524264949,1.8139375,3,1.42,9,3.561952819,8,4.625,-12.756875,100,7.1375,2.8,6.549125,0,-0.32875,7,-11.85139954,7,0,18.4
1,Ba8Ta7Fe1O24,76.60506372,13.79375,300,0,300,3734.8125,20.6,5,0,0,28.9375,230,6.625,-6.664591201,1.83,2.8,20.6,7,4,-1.92352226,7,414.38125,2078,8,6.01325,2.401875,0,0,230,5.375,2078,2.09,8,1,265.625,6.625,3.375,0.287542265,0,688.5625,-1.92352226,0,0.184143223,7,3,18.12,0,0,0,8.01,-6.664591201,5.563149785,1.8131875,2,1.42,9,3.581395238,8,1.75,-12.6075,80.2,6.9875,2.8,6.54975,0,-0.325625,6,-11.85139954,7,0,18.4
0,Ba8Ta7Ni1O24,127.2399666,13.89375,300,0,300,3733.6875,20.6,5,0,0.125,29.3125,230,6.375,-6.486694619,1.91,2.8,20.6,7,2,-1.92352226,7,416.13125,2078,10,6.1375,2.395625,0,0,230,5.625,2078,2.09,8,0.875,256.875,6.375,3.625,0.296576468,0,692.0625,-1.92352226,0,0.181360202,7,3,18.12,1,0,-0.006699096,8.01,-6.493393714,5.39368717,1.8135,3,1.42,9,3.49666393,8,7.1875,-12.82,90.7,7.1875,2.8,6.5350625,0,-0.330625,8,-11.85139954,7,0,18.4
0,Ba8Ta8O24,50.0993,13.45,300,0,300,3904,20.6,5,0,0,28.5,230,7,-6.8874609,1.5,2.8,20.6,7,7,-1.92352226,7,438.6,2078,5,5.002,2.425,0,0,230,5,2078,2.09,8,1,265,7,3,0.294254787,0,737,-1.92352226,0,0.1875,8,3,18.12,0,0,0,8.01,-6.8874609,5.43624355,1.825,0,1.42,9,3.51794212,8,4,-13.995,57.5,6.3,2.8,6.551,0,-0.305,3,-11.85139954,8,0,18.4
1,Ba8Tc8O24,15.621525,14.3,300,0,300,3308,20.6,7,0,0,31,230,5,-6.00764182,1.9,2.8,20.6,5,5,-1.92352226,5,321.1,2078,7,12.632,2.355,0,0,230,7,2078,1.95,8,0,150,5,5,0.176870445,0,502,-1.92352226,0,0.169811321,8,5,14.44,0,0,-0.131694908,8.01,-6.139336728,9.04413786,1.789,0,1.42,9,5.321889275,8,9,-7.495,50.6,8,2.8,6.246,0,-0.505,5,-10.09176138,8,0,18.4
0,Ba8Ti8O24,19.340972,14.6,300,0,300,2819,20.6,4,0,0,26,230,8,-4.792395185,1.54,2.8,20.6,8,8,-1.92352226,8,282.7,2078,4,11.792,2.38,0,0,230,4,2078,2,8,0,205,8,2,0.53748641,0,425.2,-1.92352226,0,0.209302326,8,2,16.84,0,0,-0.056979505,8.01,-4.84937469,2.97615095,1.834,0,1.42,9,2.28789582,8,-16,-5.295,21.9,8.6,2.8,6.016,0,-0.325,2,-7.66126811,8,0,18.4
0,Ba8V8O24,0,14.5,300,0,300,2864,20.6,5,0,0,27.5,230,7,-5.431391475,1.63,2.8,20.6,7,7,-1.92352226,7,293.45,2078,5,12.327,2.34,0,0,230,5,2078,1.92,8,1,315,7,3,0.247813361,0,446.7,-1.92352226,0,0.195652174,8,3,13.01,0,0,0,8.01,-5.431391475,6.45502198,1.7705,0,1.42,9,4.027331335,8,-1,-7.395,30.7,8.4,2.8,5.976,0,-0.37,3,-8.93926069,8,0,18.4
0,Ba8Y1Fe7O24,73.80231391,16.16875,300,0,300,2587.25,20.6,8,0,0,29.3125,230,4.625,-4.982929133,1.83,2.8,20.6,4,4,-1.92352226,4,247.5875,2078,8,12.84575,2.274375,0,0,230,7.375,2078,1.72,8,0.875,316.25,4.625,5.375,0.26444416,0,354.975,-1.92352226,0,0.181360202,7,6,32.53,0,0,-0.007768891,8.01,-4.990698023,6.049067931,1.7660625,0,1.42,9,3.824354311,8,-15.5,-3.104375,80.2,11.7375,2.8,6.447875,0,-0.431875,6,-8.28548436,7,0,18.4
0,Ba8Y2Fe6O24,63.15129713,16.1375,300,0,300,2624,20.6,8,0,0,26.625,230,5.25,-4.861354955,1.83,2.8,20.6,4,4,-1.92352226,4,250.325,2078,8,12.5995,2.30875,0,0,230,6.75,2078,1.72,8,0.75,362.5,5.25,4.75,0.283290594,0,360.45,-1.92352226,0,0.203389831,6,6,32.53,0,0,-0.015537782,8.01,-4.876892737,5.646642433,1.801625,0,1.42,9,3.623141561,8,-17,-3.31375,80.2,11.675,2.8,6.35475,0,-0.39375,6,-8.28548436,6,0,18.4
0,Ba8Y4Fe4O24,64.50496061,16.075,300,0,300,2697.5,20.6,3,0,0,21.25,230,6.5,-4.6182066,1.83,2.8,20.6,9,4,-1.92352226,9,255.8,2078,8,12.107,2.3775,0,0,230,5.5,2078,2.27,8,0.5,455,6.5,3.5,0.33038199,0,371.4,-1.92352226,0,0.268656716,4,1,32.53,0,0,-0.031075564,8.01,-4.649282164,4.841791435,1.87275,0,1.42,9,3.220716063,8,-20,-3.7325,80.2,11.55,2.8,6.1685,0,-0.3175,6,-6.34029752,4,0,18.4
0,Ba8Y8O24,141.6647515,15.95,300,0,300,2844.5,20.6,3,0,0,10.5,230,9,-4.13190989,1.22,2.8,20.6,9,9,-1.92352226,9,266.75,2078,3,11.122,2.515,0,0,230,3,2078,2.27,8,0,640,9,1,0.494924636,0,393.3,-1.92352226,0,0.75,8,1,32.53,0,0,-0.062151128,8.01,-4.194061018,3.23208944,2.015,0,1.42,9,2.415865065,8,-26,-4.57,17.2,11.3,2.8,5.796,0,-0.165,1,-6.34029752,8,0,18.4
1,Ba8Zn1Fe7O24,101.7979903,17.35,300,0,300,2435.3125,20.6,8,0,0,32.875,230,3.5,-4.658978756,1.83,2.8,20.6,4,0,-1.92352226,4,230.2125,2078,12,13.2035,2.228125,0,0,230,8.5,2078,1.72,8,0.875,265,3.5,6.5,0.260763892,0,320.225,-1.92352226,0,0.158590308,7,6,14.16,0,0,-0.005181776,8.01,-4.664160532,6.134440911,1.7361875,1,1.42,9,3.867040801,8,-15.5,-2.49375,116,14.1,2.8,6.63625,0,-0.45875,10,-8.28548436,7,0,18.4
0,Ba8Zn2Fe6O24,128.576453,18.5,300,0,300,2320.125,20.6,8,0,0,33.75,230,3,-4.213454203,1.83,2.8,20.6,4,0,-1.92352226,4,215.575,2078,12,13.315,2.21625,0,0,230,9,2078,1.72,8,0.75,260,3,7,0.274975742,0,290.95,-1.92352226,0,0.153846154,6,6,14.16,0,0,-0.010363552,8.01,-4.223817754,5.817388393,1.741875,1,1.42,9,3.708514541,8,-17,-2.0925,116,16.4,2.8,6.7315,0,-0.4475,10,-8.28548436,6,0,18.4
1,Ba8Zn4Fe4O24,197.4213782,20.8,300,0,300,2089.75,20.6,12,0,0,35.5,230,2,-3.322405095,1.83,2.8,20.6,0,0,-1.92352226,0,186.3,2078,12,13.538,2.1925,0,0,230,10,2078,1.53,8,0.5,250,2,8,0.308615327,0,232.4,-1.92352226,0,0.14516129,4,10,14.16,0,0,-0.020727104,8.01,-3.343132199,5.183283355,1.75325,1,1.42,9,3.391462023,8,-20,-1.29,116,21,2.8,6.922,0,-0.425,10,-1.1570915,4,0,18.4
1,Ba8Zn6Fe2O24,261.7248035,23.1,300,0,300,1859.375,20.6,12,0,0,37.25,230,1,-2.431355988,1.83,2.8,20.6,0,0,-1.92352226,0,157.025,2078,12,13.761,2.16875,0,0,230,11,2078,1.53,8,0.25,240,1,9,0.351632884,0,173.85,-1.92352226,0,0.13740458,6,10,14.16,0,0,-0.031090656,8.01,-2.462446643,4.549178318,1.764625,1,1.42,9,3.074409504,8,-23,-0.4875,116,25.6,2.8,7.1125,0,-0.4025,10,-1.1570915,6,0,18.4
0,Ba8Zn8O24,357.1607288,25.4,300,0,300,1629,20.6,12,0,0,39,230,0,-1.54030688,1.65,2.8,20.6,0,0,-1.92352226,0,127.75,2078,12,13.984,2.145,0,0,230,12,2078,1.53,8,0,230,0,10,0.408585121,0,115.3,-1.92352226,0,0.130434783,8,10,14.16,0,0,-0.041454208,8.01,-1.581761088,3.91507328,1.776,0,1.42,9,2.757356985,8,-26,0.315,116,30.2,2.8,7.303,0,-0.38,10,-1.1570915,8,0,18.4
0,Ba8Zr1Fe7O24,64.66274573,15.81875,300,0,300,2654.1875,20.6,8,0,0,31.3125,230,4.5,-5.115865217,1.83,2.8,20.6,4,4,-1.92352226,4,259.9125,2078,8,12.901375,2.2675,0,0,230,7.5,2078,1.72,8,0.875,276.25,4.5,5.5,0.259111419,0,379.625,-1.92352226,0,0.167832168,7,6,22.75,0,0,-0.00491773,8.01,-5.120782947,6.173563083,1.7529375,1,1.42,9,3.886601886,8,-12.375,-3.345,80.2,11.0375,2.8,6.445375,0,-0.43875,6,-8.28548436,7,0,18.4
0,Ba8Zr2Fe6O24,53.57771377,15.4375,300,0,300,2757.875,20.6,8,0,0,30.625,230,5,-5.127227124,1.83,2.8,20.6,4,4,-1.92352226,4,274.975,2078,8,12.71075,2.295,0,0,230,7,2078,1.72,8,0.75,282.5,5,5,0.27132638,0,409.75,-1.92352226,0,0.172248804,6,6,22.75,0,0,-0.009835461,8.01,-5.137062584,5.895632735,1.775375,1,1.42,9,3.747636713,8,-10.75,-3.795,80.2,10.275,2.8,6.34975,0,-0.4075,6,-8.28548436,6,0,18.4
0,Ba8Zr3Fe1Co4O24,74.58610407,15.35625,300,0,300,2891.5625,20.6,9,0,0,30.6875,230,5,-4.812239583,1.88,2.8,20.6,3,3,-1.92352226,3,295.9875,2078,9,12.740125,2.31,0,0,230,7,2078,1.67,8,0.125,229.525,5,5,0.292858466,0,451.775,-1.92352226,0,0.171837709,4,7,22.75,0,0,-0.039828835,8.01,-4.852068418,5.462163043,1.8008125,2,1.42,9,3.530901866,8,2.375,-4.8425,100,10.1125,2.8,6.251625,0,-0.38875,7,-6.98008657,4,0,18.4
1,Ba8Zr3Fe1Cu4O24,149.6111673,16.23125,300,1,300,2815.8125,20.6,11,0,0.5,32.1875,230,4,-3.977939761,1.9,2.8,20.6,1,1,-1.92352226,0,277.7875,2078,11,13.548125,2.285,0,0,230,8,2078,1.57,8,0.125,268.75,3.5,6.5,0.349165472,0,415.375,-1.92352226,0,0.162528217,4,10,22.75,1,0,-0.024195076,8.01,-4.002134837,4.581325523,1.8070625,2,1.42,9,3.090483106,8,14.45,-4.08,401,11.8625,2.8,6.218125,0,-0.39375,10,-3.64288728,4,0,18.4
0,Ba8Zr3Fe1Mo4O24,307.8305393,13.30625,300,0,300,3333.8125,20.6,6,0,0,28.6875,230,6.5,-5.778744883,2.16,2.8,20.6,6,4,-1.92352226,5,350.2625,2078,8,12.590375,2.395,0,0,230,5.5,2078,2.01,8,0.625,288.75,6,4,0.238380376,0,560.325,-1.92352226,0,0.186046512,4,5,22.75,0,0,-0.014753191,8.01,-5.793498074,6.710454603,1.8280625,3,1.42,9,4.155047646,8,8.875,-9.795,138,6.0125,2.8,6.061375,0,-0.45875,6,-10.84610777,4,0,18.4
1,Ba8Zr3Fe1Ni4O24,140.1344572,15.45625,300,1,300,2857.0625,20.6,10,0,0.5,31.4375,230,4.5,-4.427002701,1.91,2.8,20.6,2,2,-1.92352226,2,297.0375,2078,10,13.017125,2.2975,0,0,230,7.5,2078,1.62,8,0.125,253.75,4.5,5.5,0.323823611,0,453.875,-1.92352226,0,0.167053364,4,8,22.75,1,0,-0.041549573,8.01,-4.468552274,4.939851928,1.7990625,2,1.42,9,3.269746309,8,12.625,-5.095,90.7,10.3125,2.8,6.195375,0,-0.39625,8,-5.43913904,4,0,18.4
0,Ba8Zr3Fe5O24,40.02993181,15.05625,300,0,300,2861.5625,20.6,8,0,0,29.9375,230,5.5,-5.138589031,1.83,2.8,20.6,4,4,-1.92352226,4,290.0375,2078,8,12.520125,2.3225,0,0,230,6.5,2078,1.72,8,0.625,288.75,5.5,4.5,0.284749988,0,439.875,-1.92352226,0,0.176904177,5,6,22.75,0,0,-0.014753191,8.01,-5.153342222,5.617702388,1.7978125,1,1.42,9,3.608671539,8,-9.125,-4.245,80.2,9.5125,2.8,6.254125,0,-0.37625,6,-8.28548436,5,0,18.4
1,Ba8Zr3Nb4Fe1O24,10.5881855,13.93125,300,0,300,3359.5625,20.6,5,0,0,27.9375,230,7,-5.590548323,1.83,2.8,20.6,7,4,-1.92352226,6,375.1875,2078,8,12.055125,2.4125,0,0,230,5,2078,2.08,8,0.625,441.25,6.5,3.5,0.330308635,0,610.175,-1.92352226,0,0.192,4,4,22.75,0,0,-0.014753191,8.01,-5.605301514,4.842866708,1.8448125,2,1.42,9,3.221253699,8,8.875,-7.52,80.2,7.2625,2.8,6.006625,0,-0.31875,6,-10.09332153,4,0,18.4
0,Ba8Zr3Ta4Fe1O24,29.91808225,13.68125,300,0,300,3538.3125,20.6,5,0,0,28.1875,230,7,-6.030067826,1.83,2.8,20.6,7,4,-1.92352226,7,386.9125,2078,8,8.475125,2.415,0,0,230,5,2078,2.09,8,0.625,286.25,7,3,0.313036487,0,633.625,-1.92352226,0,0.189973615,4,3,22.75,0,0,-0.014753191,8.01,-6.044821017,5.110077448,1.8450625,2,1.42,9,3.354859069,8,-0.125,-9.795,80.2,6.7625,2.8,6.259125,0,-0.29375,6,-11.85139954,4,0,18.4
